0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-479.09283554918323,71.95640542244607,-8.33107291391497,9.171476941887578,0.630420040203289,-8.743016673992324,-12.16839422127684,-17.631501395168936,-4.141294717446173,-4.3896224276775415,-9.440601242804933,-6.95950971965842,-2.786034290826345,-3.602049370383664,-5.556471380113134,1.355486750433455,-6.238369003433186,-3.614725988672013,-2.137526174348373,-7.948056676240338,calm
-548.4584350585938,68.85028076171875,-14.316664695739746,10.648332595825195,-2.0522620677948,-7.4084858894348145,-14.629233360290527,-17.874317169189453,-4.226663112640381,-5.06707239151001,-10.230668067932129,-5.123188018798828,-2.90097975730896,-4.436071872711182,-4.680452346801758,2.2263925075531006,-7.218979358673096,-1.9066123962402344,-5.4950056076049805,-8.348946571350098,calm
-513.2544555664062,83.34102630615234,-0.5976349115371704,8.846467971801758,2.3195178508758545,-4.992215156555176,-10.385415077209473,-17.506879806518555,-7.962674617767334,-5.306354522705078,-9.385873794555664,-11.107601165771484,-8.91120719909668,-0.16108106076717377,-8.570710182189941,-4.694126605987549,-6.497915744781494,-6.271547317504883,-2.7815582752227783,-9.498688697814941,calm
-400.6060265988984,37.36730380698055,11.128809790825422,3.2697709218080435,0.1435346676063469,-3.4443603374267213,-10.957338767829288,-12.523090906825226,-7.737317327671628,-6.803759351263314,-7.75401771827348,-9.64432964957457,-6.911345512801438,-3.116727026767873,-5.676612936939684,-5.569203895200251,-6.692311208252291,-4.327333186573925,-4.808077639399873,-7.6620851515687045,calm
-567.879150390625,75.26973724365234,-1.0112639665603638,8.818720817565918,0.9440542459487915,-3.5602011680603027,-15.987485885620117,-17.70854377746582,-6.2806901931762695,-6.1648149490356445,-9.976449012756348,-11.375929832458496,-5.77100133895874,-0.1798466444015503,-8.918160438537598,-3.0096917152404785,-7.375355243682861,-5.216480255126953,-5.466965675354004,-11.94655990600586,calm
-485.7010192871094,60.02750015258789,-3.6991851329803467,7.978817462921143,0.14075565338134766,-11.321357727050781,-9.44671630859375,-24.149953842163086,-7.645936965942383,-4.966659069061279,-8.198768615722656,-8.966231346130371,-5.176934719085693,-4.4874186515808105,-7.7984466552734375,-1.7183297872543335,-9.314868927001953,-5.763302803039551,-0.8832831382751465,-10.372750282287598,calm
-368.98602089789614,27.6398507803958,5.294170544517963,2.722707318468942,-1.1932423357680901,-4.1025250994895766,-10.61612170819194,-14.05817820394848,-6.726668919198776,-5.049025696934372,-6.167949608348143,-7.792157359027125,-4.424533969658236,-4.452941700238763,-4.267159271476352,-4.659053197720182,-8.112221223168202,-3.6347266523188093,-4.192550300857384,-8.77502935664351,calm
-540.2564697265625,54.78498840332031,-5.800541400909424,8.422589302062988,-1.7402361631393433,-9.229334831237793,-15.271647453308105,-23.45594596862793,-6.651334285736084,-4.737250328063965,-9.7747220993042,-9.078669548034668,-5.011960506439209,-7.1581711769104,-7.601602077484131,-3.344217538833618,-12.249715805053711,-1.845920443534851,-4.647271633148193,-11.819384574890137,calm
-482.858642578125,69.03863525390625,-10.591326713562012,7.342899322509766,3.9880294799804688,-12.623883247375488,-16.535799026489258,-22.815494537353516,-8.363483428955078,-5.238667011260986,-7.242510795593262,-7.265662670135498,-3.213160276412964,-2.1366405487060547,-4.619675636291504,3.1541879177093506,-9.689812660217285,-4.545319080352783,-3.9399821758270264,-9.505414009094238,calm
-353.9079479699219,25.833807777050495,3.943174969730483,3.361268805816126,0.17823279637376097,-3.959012654062334,-10.234411506902468,-10.359654977905858,-7.272234444995132,-6.6719319690238175,-5.641431611074491,-5.062975555354769,-3.7672003333233692,-3.4397667645877807,-2.876557851866979,-1.9332324778551324,-4.969376030867651,-3.9208028314419345,-4.589800883026705,-6.045422435669869,calm
-546.6890258789062,66.29414367675781,-14.045157432556152,8.336515426635742,-0.03339758887887001,-14.298125267028809,-21.09478187561035,-22.719703674316406,-7.0943603515625,-6.71023416519165,-9.10159969329834,-7.098476409912109,-3.3072500228881836,-3.004974603652954,-2.5308001041412354,0.06652630865573883,-13.459692001342773,-2.6593451499938965,-6.486137390136719,-9.159964561462402,calm
-535.4171752929688,91.49069213867188,9.034272193908691,4.105286598205566,-0.8325125575065613,-4.673310279846191,-12.229241371154785,-22.197425842285156,-3.093944787979126,-1.4813036918640137,-13.581775665283203,-6.3170247077941895,-1.4112553596496582,-7.753467559814453,2.343193531036377,-4.606706619262695,-4.395618438720703,-1.2404118776321411,-3.458956480026245,-4.796586990356445,sad
-408.4548147152855,38.80695933170403,15.153025030576046,2.0584878087540592,-3.944836069961459,-5.354300125008198,-11.419838609226888,-13.011981511773339,-5.302366475453853,-4.671226561440126,-7.419438312854668,-5.671445149488369,-4.332288157960365,-4.0623506860148915,-1.4944096369162954,-3.4533791179762114,-3.575904135788736,-1.4188608472369821,-3.5384660002117703,-4.48016499013859,sad
-598.484375,91.26531982421875,7.710968971252441,4.133288860321045,-4.715234279632568,-4.101075172424316,-17.981163024902344,-21.214712142944336,-1.4804881811141968,-2.4624080657958984,-16.70806884765625,-1.3935637474060059,-2.7963931560516357,-4.822965145111084,1.4397790431976318,-6.547065734863281,-4.224333763122559,-0.5648316740989685,-5.966428756713867,-7.087297439575195,sad
-494.717529296875,78.93862915039062,-11.13161849975586,15.763422966003418,10.586803436279297,-14.84048843383789,-12.86196231842041,-29.40117645263672,-8.528824806213379,-0.8212401866912842,-12.628975868225098,-4.289306163787842,-0.23914946615695953,-6.827768325805664,-1.7824671268463135,-1.3255223035812378,-5.778186321258545,-2.9731104373931885,-5.898931503295898,-3.0187666416168213,sad
-355.309241669075,28.09297101316392,5.723250024882828,6.833071141710776,1.601855664653594,-6.073023649366416,-10.948047987728149,-13.836745047539159,-8.0261358384575,-4.849997307438333,-6.819077881158405,-4.548664062564402,-2.9027490294836125,-5.199002867548948,-3.7061969379642954,-3.1361307136615286,-4.454106121783734,-2.7598935579742476,-3.4317721378309414,-5.061006873739813,sad
-548.4777221679688,74.8061294555664,-15.47686767578125,17.19611930847168,4.627152442932129,-16.656801223754883,-19.48557472229004,-31.15928077697754,-5.184567451477051,-1.197176218032837,-12.128293991088867,-1.0867074728012085,-2.7857398986816406,-7.011613368988037,1.0085917711257935,-1.6484451293945312,-5.242748260498047,-4.003669261932373,-6.375103950500488,-4.2191643714904785,sad
-293.3481750488281,50.862449645996094,-39.10569381713867,-4.841256141662598,-8.723200798034668,-31.947433471679688,-15.312110900878906,-27.002836227416992,-24.011695861816406,-0.8445233106613159,-21.026620864868164,-13.062442779541016,-6.183236598968506,-13.787467002868652,-0.8135809302330017,5.767353057861328,3.0685200691223145,16.662113189697266,10.218884468078613,6.2350897789001465,happy
-219.7966581619066,35.949659884409705,-24.52621514761832,-3.30500123495781,-7.140327390370875,-21.585576789776017,-12.253092391917797,-19.983335837831948,-17.089554617342447,-2.6550383590875573,-14.166888481038992,-10.312372480535226,-3.8605670005191572,-8.781940094073331,-0.14081900847682316,6.040282009363079,5.523925573259692,14.369171646308603,13.20733623325003,5.756762695113552,happy
-355.81768798828125,49.51603698730469,-45.58367156982422,-3.8539676666259766,-13.670703887939453,-34.44428634643555,-18.343294143676758,-31.172475814819336,-20.459104537963867,0.18387730419635773,-22.76766586303711,-8.823453903198242,-8.150203704833984,-11.788454055786133,3.9059298038482666,6.0319976806640625,8.056500434875488,18.31610679626465,6.71925163269043,0.7410709857940674,happy
-487.4074401855469,73.60609436035156,-4.573019027709961,2.7925970554351807,-0.6733703017234802,-10.364992141723633,-14.070080757141113,-21.365772247314453,-12.200005531311035,-5.890900135040283,-6.006997108459473,-7.335307598114014,-9.073321342468262,-3.3694217205047607,-6.88530969619751,-5.156545639038086,-7.535206317901611,-8.878589630126953,-2.9869704246520996,-9.508115768432617,calm
-352.79336699093795,29.006482221892302,4.657682507505594,0.5388891397520407,-0.8252468881920559,-4.002083198989222,-10.177483777962752,-12.830584958163543,-8.442921654935192,-4.792159319286994,-3.2835115362667304,-4.945882356934571,-6.08089256905359,-4.072699465432973,-3.674574446217584,-4.95539270106466,-6.314542901602949,-5.901813161049238,-4.842180456030025,-7.390972355752888,calm
-547.281982421875,72.0283432006836,-5.411166191101074,3.1387007236480713,-3.528040885925293,-9.779070854187012,-18.18807029724121,-21.72435188293457,-10.149771690368652,-4.151534557342529,-7.465739727020264,-7.692442417144775,-8.966206550598145,-3.9470138549804688,-9.435944557189941,-4.82271671295166,-10.234661102294922,-9.339577674865723,-5.1237945556640625,-12.106999397277832,calm
-522.2122192382812,68.66133880615234,9.576778411865234,12.123017311096191,2.1333060264587402,-3.937974214553833,-11.856340408325195,-15.217613220214844,-8.572149276733398,-2.737455368041992,-10.183385848999023,-7.493820667266846,-4.035010814666748,-4.276534080505371,-1.3765631914138794,-0.7316927313804626,-5.456508636474609,-2.613459825515747,-0.7679741978645325,-10.813091278076172,neutral
-349.49828800682695,23.78682045035587,11.167392791281443,5.0862246795868495,-0.09669858774289003,-2.5085747651973356,-8.678786700316378,-10.206648388325176,-6.731578275445211,-5.379597253148405,-6.541033481408566,-5.85181144079254,-4.935951661752886,-3.374820507472095,-2.358057384584512,-2.3750413356627686,-4.368050812692816,-0.7707697206654694,-2.8477004984992473,-6.884655805879696,neutral
-576.2534790039062,62.384315490722656,7.324751853942871,10.452852249145508,-0.0507269948720932,-5.846603870391846,-17.230762481689453,-15.265477180480957,-6.452188491821289,-2.644333839416504,-12.185352325439453,-6.746518611907959,-4.576556205749512,-2.190886974334717,0.44924023747444153,-0.6065847873687744,-8.394293785095215,-2.2563068866729736,-6.359095096588135,-14.481222152709961,neutral
-443.8962097167969,61.84464645385742,-15.052380561828613,5.115931987762451,1.5686827898025513,-14.714482307434082,-12.989988327026367,-19.867271423339844,-12.014619827270508,-1.3982785940170288,-14.38231372833252,-10.417046546936035,-4.11429500579834,-10.28460693359375,-3.6939432621002197,-5.6845526695251465,-10.365925788879395,-6.374560356140137,-5.719341278076172,-2.7892091274261475,happy
-443.7616863308665,61.86318871452694,-15.018539614414625,5.140233790375202,1.576985905719911,-14.724923421062671,-13.019510447342746,-19.92374695612289,-12.014120460304323,-1.3857516463434336,-14.419618673347554,-10.426790677531459,-4.109364755477072,-10.291565350837661,-3.6616346363166827,-5.656194650709102,-10.341501263620541,-6.344902549250069,-5.696289392165412,-2.801859609184422,happy
-513.0250854492188,62.93818664550781,-19.88090705871582,5.671829700469971,-1.071197271347046,-15.256918907165527,-17.395984649658203,-22.0363826751709,-9.697296142578125,-2.003788471221924,-17.052928924560547,-6.286113262176514,-4.600772380828857,-9.9174222946167,-3.4593310356140137,-8.869295120239258,-10.499505996704102,-6.371589183807373,-4.411721706390381,-0.7106711864471436,happy
-485.5249328613281,77.14970397949219,-8.117213249206543,10.32679271697998,0.7956100702285767,-12.62932014465332,-10.000824928283691,-24.83784294128418,-9.05551815032959,-5.594764232635498,-10.291956901550293,-10.880301475524902,-7.3073201179504395,-2.166797637939453,-7.115607738494873,-1.6371313333511353,-11.577813148498535,-6.586315631866455,-1.6597052812576294,-11.29529857635498,calm
-321.3252404131694,25.000318857846636,7.709854909362836,3.064058649157409,-0.26873902943512773,-2.507995250846857,-6.95324708883184,-10.149004382121435,-6.9921367057155415,-4.962308684027535,-4.854032754513287,-6.184246751382353,-4.954401526026542,-3.40374432519258,-3.4814215679459215,-4.155386588284784,-6.21112146723472,-3.753824321895759,-4.1162968104732265,-6.535672072536695,calm
-543.54736328125,74.4727554321289,-10.309288024902344,10.432380676269531,-4.798179626464844,-12.196979522705078,-14.6300630569458,-25.589792251586914,-8.421875,-7.4696197509765625,-12.9365234375,-10.379600524902344,-4.403909206390381,-3.2186532020568848,-5.309381484985352,-1.892104148864746,-13.279651641845703,-1.9980781078338623,-5.668552875518799,-12.96208381652832,calm
-576.5957641601562,72.15681457519531,0.13646695017814636,14.000616073608398,5.77640962600708,-7.038854122161865,-4.609935283660889,-18.278438568115234,-5.120832443237305,-3.499216318130493,-7.656097888946533,-7.467477321624756,-0.652077853679657,-1.6854441165924072,-2.1972339153289795,0.76030033826828,-2.780938148498535,-4.097939491271973,-0.9233276844024658,-4.620267868041992,sad
-462.05590339721505,39.0422286598022,4.707823273598031,6.533201260672961,-0.9648564792796748,-6.254201913609871,-8.80771767637849,-14.786401053615569,-8.234759851989914,-5.482364912775931,-7.0438347142814735,-7.120690274743657,-2.864818747529966,-3.0829533900855886,-3.3365549172714712,-2.2653279113477818,-3.92923156954094,-3.8517448681719038,-2.987956458730204,-4.537609073103025,sad
-638.07421875,69.42704010009766,-2.6812198162078857,15.643952369689941,0.9790880084037781,-6.877769470214844,-9.349064826965332,-19.529918670654297,-4.764784812927246,-2.7233855724334717,-9.554678916931152,-6.694216251373291,-0.41798773407936096,-2.26086163520813,-2.2926597595214844,0.23024585843086243,-3.559835195541382,-1.9895927906036377,-1.2532069683074951,-6.610269546508789,sad
-455.62750244140625,65.08560180664062,-16.07779884338379,4.737462520599365,-4.737161636352539,-16.961341857910156,-14.557791709899902,-24.696138381958008,-11.091046333312988,-0.19740572571754456,-15.609773635864258,-6.882535457611084,-4.455576419830322,-10.368433952331543,-3.5385119915008545,-5.503550052642822,-7.512103080749512,-3.4175028800964355,-1.474703073501587,-1.935560703277588,happy
-243.74879795072988,21.009207443087462,-2.491795047692734,0.004018709478039083,-0.8857197602259268,-5.587721897003596,-9.336865963663277,-10.900717072090595,-4.436763381845537,-1.962155038196796,-6.484909634246598,-4.9555730867354555,-4.775117601486096,-5.665464125956905,-2.8842971715189063,-5.207960553378261,-6.328027299648348,-2.587328820512409,-2.1155546606623514,-3.4009980826565105,happy
-515.7998046875,62.080684661865234,-20.65725326538086,2.832374095916748,-8.823477745056152,-17.931406021118164,-17.687795639038086,-25.049121856689453,-8.576611518859863,-0.4726392924785614,-17.18543243408203,-4.860820770263672,-8.5,-10.378510475158691,-2.8342599868774414,-7.719084739685059,-7.35798978805542,-2.390618324279785,-1.2372691631317139,-2.5757851600646973,happy
